date,cases,pct_pop,never,rarely,sometimes,frequently,always,order_code,daily_cases,rolling_avg_7,rolling_avg_14,pct_chg_7D_avg,pct_chg_14D_avg,pct_chg_daily,log_cases,log_daily,log_14D_avg,log_ravg,pct_chg_log,log_ravg_pct,Rail,Adjusted_Bus,Rail.1,Bus,ravg_rail,ravg_bus,fatal,injury,pdo,total,total_crash_7d,total_crash_14d
2020-09-26,22275,0.020973371586001183,107268.161,161433.272,99833.734,197543.346,494920.426,1,90.0,73.57142857142857,84.71428571428571,-0.055045871559633135,-0.005033557046979942,-0.1588785046728972,10.01122025233901,0.0040485885260004295,9.987018078855389,9.999837640156821,-0.16260595860467852,0.0003342821523608652,80000,120000,-0.69,-0.45,79571.42857142857,163571.42857142858,0.0,9.0,15.0,24.0,23.285714285714285,21.642857142857142
2020-09-27,22360,0.02105340465378165,107268.161,161433.272,99833.734,197543.346,494920.426,1,85.0,78.0,85.21428571428571,0.060194174757281615,0.00590219224283306,-0.05555555555555558,10.015028927269036,0.0038086749300259015,9.990934527651737,10.003369309125443,-0.05925857726310779,0.00035317263096734663,45000,101000,-0.76,-0.4,76857.14285714286,166285.7142857143,0.0,11.0,9.0,20.0,23.714285714285715,21.571428571428573
2020-09-28,22421,0.021110840149482942,107268.161,161433.272,99833.734,197543.346,494920.426,1,61.0,77.71428571428571,81.42857142857143,-0.003663003663003761,-0.04442581726739303,-0.2823529411764706,10.017753298664472,0.0027243713954359094,9.99466191078258,10.006878189560666,-0.2846931162441364,0.00035076985831383745,84000,184000,-0.86,-0.56,76285.71428571429,166714.2857142857,0.0,10.0,11.0,21.0,23.857142857142858,22.285714285714285
2020-09-29,22512,0.021196522610283212,107268.161,161433.272,99833.734,197543.346,494920.426,1,91.0,82.71428571428571,81.21428571428571,0.06433823529411775,-0.0026315789473685407,0.4918032786885247,10.02180377935417,0.004050480689699043,9.998363802607525,10.010600496473915,0.48675789816496406,0.00037197483997863934,84000,177000,-0.88,-0.61,76000.0,167285.7142857143,0.0,4.0,12.0,16.0,22.428571428571427,22.071428571428573
2020-09-30,22584,0.021264315326520792,107268.161,161433.272,99833.734,197543.346,494920.426,1,72.0,83.14285714285714,79.78571428571429,0.005181347150259086,-0.017590149516270692,-0.20879120879120885,10.024996969933325,0.003193190579153793,10.001987003941753,10.014330258278765,-0.21165144984531403,0.00037258122588790243,86000,179000,-0.88,-0.6,76142.85714285714,168428.57142857142,0.0,14.0,21.0,35.0,23.428571428571427,23.357142857142858
2020-10-01,22679,0.02135376404933427,107268.161,161433.272,99833.734,197543.346,494920.426,1,95.0,85.85714285714286,78.92857142857143,0.032646048109965735,-0.0107430617726052,0.3194444444444444,10.029194665158862,0.004197695225537146,10.005554896814859,10.01816707950456,0.3145771044613159,0.0003831330829759949,88000,189000,-0.87,-0.59,76428.57142857143,169285.7142857143,0.0,11.0,14.0,25.0,24.285714285714285,24.0
2020-10-02,22810,0.021477109130266528,107268.161,161433.272,99833.734,197543.346,494920.426,1,131.0,89.2857142857143,83.57142857142857,0.03993344425956735,0.058823529411764726,0.3789473684210527,10.034954315278434,0.005759650119571802,10.009316009837574,10.022136029713904,0.37209821345111704,0.00039617528614233066,90000,195000,-0.86,-0.55,76428.57142857143,169571.42857142858,0.0,11.0,18.0,29.0,24.285714285714285,23.857142857142858
2020-10-03,22893,0.021555259067040405,107268.161,161433.272,99833.734,197543.346,494920.426,1,83.0,88.2857142857143,80.92857142857143,-0.011199999999999988,-0.031623931623931616,-0.3664122137404581,10.038586465957742,0.0036321506793086655,10.012941564479563,10.026045488802293,-0.3693799790083958,0.00039008242123217407,61000,139000,-0.77,-0.34,76285.71428571429,168428.57142857142,0.0,11.0,17.0,28.0,24.857142857142858,24.071428571428573
2020-10-04,22976,0.02163340900381428,107268.161,161433.272,99833.734,197543.346,494920.426,1,83.0,88.0,83.0,-0.0032362459546926288,0.02559576345984116,0.0,10.04220547184795,0.003619005890207916,10.01664858071951,10.029927852313566,-0.003619009854308075,0.00038722779740130164,41000,104000,-0.81,-0.37,75857.14285714286,167000.0,0.0,2.0,12.0,14.0,24.0,23.857142857142858
2020-10-05,23079,0.021730390250654152,107268.161,161433.272,99833.734,197543.346,494920.426,1,103.0,94.0,85.85714285714286,0.06818181818181812,0.034423407917383964,0.2409638554216869,10.046678392127044,0.0044729202790936284,10.020469099041591,10.034060008522506,0.2359527491226754,0.00041198264531749906,82000,188000,-0.87,-0.58,75000.0,165285.7142857143,0.0,6.0,12.0,18.0,23.571428571428573,23.714285714285715
2020-10-06,23135,0.021783117918838937,107268.161,161433.272,99833.734,197543.346,494920.426,1,56.0,89.0,85.85714285714286,-0.05319148936170215,0.0,-0.4563106796116505,10.0491019013411,0.0024235092140560965,10.024280118354424,10.037959740234925,-0.45818188949542715,0.00038864943094885085,85000,185000,-0.88,-0.58,71428.57142857143,157571.42857142858,0.0,13.0,11.0,24.0,24.714285714285715,23.571428571428573
2020-10-07,23194,0.021838670283533618,107268.161,161433.272,99833.734,197543.346,494920.426,1,59.0,87.14285714285714,85.14285714285714,-0.02086677367576251,-0.008319467554076644,0.0535714285714286,10.051648903516648,0.002547002175548485,10.028048708798513,10.041767159318256,0.0509562582952614,0.0003793020874620634,88000,185000,-0.87,-0.58,71571.42857142857,159000.0,0.0,11.0,11.0,22.0,22.857142857142858,23.142857142857142
2020-10-08,23293,0.02193188526836029,107268.161,161433.272,99833.734,197543.346,494920.426,1,99.0,87.7142857142857,86.7857142857143,0.006557377049180246,0.019295302013423,0.6779661016949152,10.055908165231354,0.004259261714706142,10.031875226559448,10.045583373614326,0.6722646551288987,0.00038003413498066685,88000,191000,-0.87,-0.57,71714.28571428571,160428.57142857142,0.0,11.0,11.0,22.0,22.428571428571427,23.357142857142858
2020-10-09,23403,0.02203545747372326,107268.161,161433.272,99833.734,197543.346,494920.426,1,110.0,84.71428571428571,87.0,-0.03420195439739415,0.0024691358024691024,0.11111111111111116,10.060619498256424,0.004711333025069209,10.03569292901969,10.04924982832547,0.10613842037510413,0.0003649817611164341,89000,187000,-0.86,-0.54,72142.85714285714,160428.57142857142,1.0,10.0,20.0,31.0,22.714285714285715,23.5
2020-10-10,23505,0.022131497155059836,107268.161,161433.272,99833.734,197543.346,494920.426,1,102.0,87.42857142857143,87.85714285714286,0.03204047217537953,0.00985221674876846,-0.07272727272727275,10.06496844345823,0.004348945201806842,10.039532085528208,10.053018682254109,-0.07691832042737912,0.00037503833549989984,58000,129000,-0.81,-0.4,71714.28571428571,160857.14285714287,1.0,5.0,20.0,26.0,22.428571428571427,23.642857142857142
2020-10-11,23601,0.022221887443376602,107268.161,161433.272,99833.734,197543.346,494920.426,1,96.0,89.2857142857143,88.64285714285714,0.021241830065359624,0.008943089430894169,-0.058823529411764726,10.069044362997353,0.004075919539122452,10.043390330937372,10.056852809561166,-0.06277974313655565,0.00038139064774900255,35000,92000,-0.85,-0.43,72714.28571428571,162428.57142857142,0.0,11.0,6.0,17.0,22.857142857142858,23.428571428571427
2020-10-12,23696,0.02231133616619008,107268.161,161433.272,99833.734,197543.346,494920.426,1,95.0,88.14285714285714,91.07142857142857,-0.012800000000000145,0.027397260273972712,-0.01041666666666663,10.07306153650758,0.0040171735102276784,10.047340919354738,10.060621830186957,-0.014412951072979685,0.0003747713819781673,57000,134000,-0.75,-0.51,73571.42857142857,163714.2857142857,0.0,9.0,15.0,24.0,23.714285714285715,23.642857142857142
2020-10-13,23817,0.022425265592089343,107268.161,161433.272,99833.734,197543.346,494920.426,1,121.0,97.42857142857143,93.21428571428572,0.10534846029173428,0.0235294117647058,0.2736842105263157,10.078154890393224,0.005093353885643026,10.05136599871467,10.064772257194402,0.2678949198174798,0.0004125417968690037,86000,195000,-0.88,-0.56,77285.71428571429,170428.57142857142,0.0,9.0,18.0,27.0,24.142857142857142,24.428571428571427
2020-10-14,23926,0.02252789623194901,107268.161,161433.272,99833.734,197543.346,494920.426,1,109.0,104.57142857142857,95.85714285714286,0.07331378299120228,0.028352490421456045,-0.09917355371900828,10.082721012730849,0.004566122337624989,10.05548914462878,10.069211129939287,-0.10351362969382105,0.0004410306196160896,89000,195000,-0.87,-0.52,77285.71428571429,171000.0,0.0,10.0,14.0,24.0,24.428571428571427,23.642857142857142
2020-10-15,24015,0.022611695561742688,107268.161,161433.272,99833.734,197543.346,494920.426,1,89.0,103.14285714285714,95.42857142857143,-0.013661202185792365,-0.004470938897168431,-0.1834862385321101,10.086433914098924,0.0037129013680754497,10.059577662410215,10.07357195120608,-0.18685898152990177,0.00043308469854475007,91000,191000,-0.87,-0.56,77142.85714285714,170428.57142857142,0.0,8.0,13.0,21.0,24.285714285714285,23.357142857142858
2020-10-16,24174,0.022761404476767343,107268.161,161433.272,99833.734,197543.346,494920.426,1,159.0,110.14285714285714,97.42857142857143,0.06786703601108024,0.020958083832335328,0.7865168539325842,10.093032954419403,0.006599040320478977,10.06372613663457,10.078202444943647,0.7773271267638151,0.000459667510193551,86000,190000,-0.86,-0.54,76714.28571428571,170428.57142857142,0.0,4.0,8.0,12.0,21.571428571428573,22.142857142857142
2020-10-17,24291,0.022871567640653408,107268.161,161433.272,99833.734,197543.346,494920.426,1,117.0,112.28571428571428,99.85714285714286,0.01945525291828809,0.024926686217008776,-0.2641509433962265,10.097861190354225,0.004828235934821734,10.067960045520033,10.082901408785933,-0.26834271343393046,0.000466250193718043,65000,140000,-0.76,-0.36,77571.42857142857,172000.0,0.0,10.0,20.0,30.0,22.142857142857142,22.285714285714285
2020-10-18,24395,0.02296949045299658,107268.161,161433.272,99833.734,197543.346,494920.426,1,104.0,113.42857142857143,101.35714285714286,0.010178117048345923,0.015021459227467782,-0.11111111111111116,10.102133472249937,0.004272281895712382,10.072240616977316,10.087628424393444,-0.1151464109489253,0.0004688150182041717,41000,101000,-0.71,-0.2,76714.28571428571,172428.57142857142,1.0,13.0,13.0,27.0,23.571428571428573,23.214285714285715
2020-10-19,24466,0.02303634160373086,107268.161,161433.272,99833.734,197543.346,494920.426,1,71.0,110.0,99.07142857142857,-0.030226700251889223,-0.02255109231853425,-0.3173076923076923,10.105039677606861,0.0029062053569237634,10.076409280225876,10.09219673026477,-0.3197533711807732,0.0004528622267925275,83000,181000,-0.87,-0.59,76285.71428571429,171571.42857142858,0.0,7.0,19.0,26.0,23.857142857142858,23.785714285714285
2020-10-20,24560,0.023124848761041032,107268.161,161433.272,99833.734,197543.346,494920.426,1,94.0,106.14285714285714,101.78571428571428,-0.03506493506493513,0.027397260273972712,0.323943661971831,10.108874382261078,0.0038347046542170915,10.080678743148733,10.096585229103036,0.3194885368583005,0.00043484079388833585,86000,199000,-0.87,-0.53,76142.85714285714,172428.57142857142,0.0,4.0,15.0,19.0,22.714285714285715,23.428571428571427
2020-10-21,24664,0.023222771573384204,107268.161,161433.272,99833.734,197543.346,494920.426,1,104.0,105.42857142857143,105.0,-0.006729475100942017,0.03157894736842093,0.1063829787234043,10.113099969565987,0.004225587304908629,10.085068105009398,10.100925080079483,0.10193292207306692,0.0004298335405457099,88000,191000,-0.88,-0.57,76142.85714285714,170571.42857142858,0.0,5.0,12.0,17.0,21.714285714285715,23.071428571428573
2020-10-22,24772,0.023324460647740568,107268.161,161433.272,99833.734,197543.346,494920.426,1,108.0,108.14285714285714,105.64285714285714,0.0257452574525745,0.006122448979591688,0.03846153846153855,10.117469262057952,0.004369292491965382,10.089465326211297,10.105358701216488,0.03400833462601005,0.0004389321870874596,88000,191000,-0.88,-0.56,76428.57142857143,170142.85714285713,0.0,5.0,15.0,20.0,21.571428571428573,22.928571428571427
2020-10-23,24877,0.02342332502558704,107268.161,161433.272,99833.734,197543.346,494920.426,1,105.0,100.42857142857143,105.28571428571428,-0.07133421400264195,-0.003380662609871465,-0.02777777777777779,10.121698960804775,0.004229698746822663,10.09382814496475,10.109453844985827,-0.03194882132505783,0.0004052447706626161,92000,201000,-0.87,-0.52,74714.28571428571,166142.85714285713,1.0,8.0,9.0,18.0,22.428571428571427,22.0
2020-10-24,24984,0.023524072534440117,107268.161,161433.272,99833.734,197543.346,494920.426,1,107.0,99.0,105.64285714285714,-0.014224751066856391,0.0033921302578017176,0.01904761904761898,10.125990898962915,0.004291938158139885,10.098186891786513,10.113472374787069,0.01471485678831752,0.0003975021660773681,59000,143000,-0.83,-0.35,74571.42857142857,165428.57142857142,0.0,5.0,19.0,24.0,21.571428571428573,21.857142857142858
2020-10-25,25147,0.02367754771147797,107268.161,161433.272,99833.734,197543.346,494920.426,1,163.0,107.42857142857143,110.42857142857143,0.08513708513708518,0.045300878972278635,0.5233644859813085,10.132493884118713,0.006502985155798058,10.10271900043804,10.11780957648261,0.5151628276527718,0.0004288538629277916,38000,95000,-0.87,-0.35,74000.0,165857.14285714287,0.0,12.0,16.0,28.0,21.714285714285715,22.642857142857142
2020-10-26,25281,0.023803717488920132,107268.161,161433.272,99833.734,197543.346,494920.426,1,134.0,116.42857142857143,113.21428571428572,0.08377659574468077,0.025226390685640254,-0.17791411042944782,10.137808404440463,0.005314520321750393,10.107343776718961,10.122490823173125,-0.18275681176790481,0.00046267392711119015,82000,187000,-0.87,-0.57,73285.71428571429,166571.42857142858,0.0,9.0,12.0,21.0,21.0,22.428571428571427
2020-10-27,25438,0.023951543272938185,107268.161,161433.272,99833.734,197543.346,494920.426,1,157.0,125.42857142857143,115.78571428571428,0.07730061349693251,0.022712933753943343,0.17164179104477606,10.14399939801143,0.006190993570966086,10.112046955834547,10.127508682566033,0.16492048127628878,0.0004957138989367671,86000,186000,-0.88,-0.57,73285.71428571429,167428.57142857142,0.0,8.0,21.0,29.0,22.428571428571427,22.571428571428573
2020-10-28,25562,0.024068297395347348,107268.161,161433.272,99833.734,197543.346,494920.426,1,124.0,128.28571428571428,116.85714285714286,0.02277904328018221,0.009253547193090572,-0.21019108280254767,10.14886215269166,0.004862754680230452,10.116771322974605,10.1326175658697,-0.21454373607568866,0.0005044560773828088,90000,188000,-0.88,-0.57,73000.0,167857.14285714287,0.0,8.0,16.0,24.0,23.428571428571427,22.571428571428573
2020-10-29,25692,0.02419070091077631,107268.161,161433.272,99833.734,197543.346,494920.426,1,130.0,131.42857142857142,119.78571428571428,0.024498886414253903,0.0250611246943766,0.04838709677419351,10.153934938377683,0.005072785686023096,10.121592824708802,10.137826948201091,0.0431917749514541,0.0005141200975491422,76000,163000,-0.88,-0.61,71714.28571428571,168000.0,0.0,10.0,19.0,29.0,24.714285714285715,23.142857142857142
2020-10-30,25831,0.02432157851573497,107268.161,161433.272,99833.734,197543.346,494920.426,1,139.0,136.28571428571428,118.35714285714286,0.03695652173913056,-0.011926058437686349,0.0692307692307692,10.159330600013353,0.005395661635670734,10.126328370822657,10.143202896659458,0.06364864783017543,0.0005302860747016247,91000,196000,-0.86,-0.53,73142.85714285714,173142.85714285713,1.0,11.0,14.0,26.0,25.857142857142858,24.142857142857142
2020-10-31,25993,0.024474112127269528,107268.161,161433.272,99833.734,197543.346,494920.426,1,162.0,144.14285714285714,121.57142857142857,0.05765199161425572,0.02715751357875673,0.16546762589928066,10.16558254998528,0.0062519499719257965,10.131165610796304,10.14885884680551,0.1586994133572308,0.0005576098796085116,55000,146000,-0.89,-0.3,73000.0,172857.14285714287,0.0,2.0,23.0,25.0,26.0,23.785714285714285
2020-11-01,26114,0.02458804155316879,107268.161,161433.272,99833.734,197543.346,494920.426,1,121.0,138.14285714285714,122.78571428571428,-0.04162537165510405,0.009988249118684012,-0.25308641975308643,10.170226847967983,0.00464429798270416,10.136029423347594,10.154249270212548,-0.25714409047429243,0.0005311359127566639,33000,100000,-0.82,-0.39,76142.85714285714,172285.7142857143,0.0,7.0,22.0,29.0,26.142857142857142,23.928571428571427
2020-11-02,26277,0.024741516730206647,107268.161,161433.272,99833.734,197543.346,494920.426,1,163.0,142.28571428571428,129.35714285714286,0.029989658738366117,0.05351948807446183,0.3471074380165289,10.176449310831199,0.006222462863215483,10.141130111435047,10.15976939969694,0.33980698189232705,0.0005436275334096408,82000,193000,-0.87,-0.55,77857.14285714286,173857.14285714287,1.0,3.0,20.0,24.0,26.571428571428573,23.785714285714285
2020-11-03,26398,0.024855446156105916,107268.161,161433.272,99833.734,197543.346,494920.426,1,121.0,137.14285714285714,131.28571428571428,-0.03614457831325302,0.014908890115957972,-0.2576687116564417,10.1810435286889,0.004594217857700755,10.146285050465606,10.16506141836515,-0.2616721130053198,0.0005208798015010618,84000,189000,-0.88,-0.56,78285.71428571429,174000.0,0.0,7.0,10.0,17.0,24.857142857142858,23.642857142857142
2020-11-04,26551,0.024999505678110767,107268.161,161433.272,99833.734,197543.346,494920.426,1,153.0,141.28571428571428,134.78571428571428,0.030208333333333393,0.026659412404787863,0.2644628099173554,10.186822690744211,0.005779162055311815,10.151550959121193,10.170484352372656,0.25792076786800067,0.0005334875791018767,81000,189000,-0.89,-0.58,79000.0,176428.57142857142,0.0,4.0,11.0,15.0,23.571428571428573,23.5
2020-11-05,26777,0.025212299481856503,107268.161,161433.272,99833.734,197543.346,494920.426,1,226.0,155.0,143.21428571428572,0.09706774519716888,0.0625331213566509,0.477124183006536,10.195298589071585,0.008475898327374054,10.157110196765027,10.176393445328927,0.46663101782784944,0.0005810040851095266,86000,199000,-0.88,-0.53,75857.14285714286,168857.14285714287,0.0,9.0,13.0,22.0,22.571428571428573,23.642857142857142
2020-11-06,26996,0.02541850232707914,107268.161,161433.272,99833.734,197543.346,494920.426,1,219.0,166.42857142857142,151.35714285714286,0.07373271889400912,0.056857855361595926,-0.03097345132743368,10.203443985863297,0.008145396791711335,10.16294912712635,10.182695357593206,-0.03899309818232721,0.000619267749240926,90000,194000,-0.86,-0.52,75142.85714285714,166000.0,0.0,7.0,17.0,24.0,22.285714285714285,24.071428571428573
2020-11-07,27169,0.025581393159149996,107268.161,161433.272,99833.734,197543.346,494920.426,1,173.0,168.0,156.07142857142858,0.009442060085836923,0.031146767343086523,-0.2100456621004566,10.209831896443099,0.006387910579801925,10.168937769803504,10.189016692801465,-0.21576434602888928,0.0006207919402740902,77000,142000,-0.71,-0.31,75714.28571428571,167142.85714285713,0.0,10.0,14.0,24.0,22.142857142857142,24.071428571428573
2020-11-08,27342,0.025744283991220845,107268.161,161433.272,99833.734,197543.346,494920.426,1,173.0,175.4285714285714,156.78571428571428,0.04421768707482987,0.004576659038901365,0.0,10.216179260491938,0.006347364048838955,10.174915296687306,10.195581323162031,-0.006347385495842017,0.0006442849745456058,45000,111000,-0.75,-0.31,76142.85714285714,166428.57142857142,1.0,9.0,12.0,22.0,21.142857142857142,23.642857142857142
2020-11-09,27546,0.025936363353893984,107268.161,161433.272,99833.734,197543.346,494920.426,1,204.0,181.28571428571428,161.78571428571428,0.03338762214983726,0.031890660592255086,0.17919075144508678,10.223612613477277,0.007433352985339425,10.181044168761364,10.202318937825755,0.17109290221018858,0.0006608367340876775,85000,194000,-0.87,-0.52,75142.85714285714,164714.2857142857,0.0,9.0,22.0,31.0,22.142857142857142,24.357142857142858
2020-11-10,27731,0.026110552972004437,107268.161,161433.272,99833.734,197543.346,494920.426,1,185.0,190.42857142857144,163.78571428571428,0.05043341213553987,0.01236203090507737,-0.0931372549019608,10.230306199986291,0.006693586509014082,10.187208940330999,10.20935646229681,-0.09951989065827516,0.0006897965564440778,89000,206000,-0.87,-0.49,75000.0,162428.57142857142,1.0,9.0,14.0,24.0,23.142857142857142,24.0
2020-11-11,27969,0.02633464556178976,107268.161,161433.272,99833.734,197543.346,494920.426,1,238.0,202.57142857142856,171.9285714285714,0.06376594148537151,0.04971652856519837,0.28648648648648645,10.238852032964804,0.008545832978512635,10.193636788921937,10.21678922547118,0.2767195832912863,0.0007280344458360233,59000,136000,-0.84,-0.49,74142.85714285714,158428.57142857142,0.0,7.0,20.0,27.0,24.857142857142858,24.214285714285715
2020-11-12,28146,0.02650130265587381,107268.161,161433.272,99833.734,197543.346,494920.426,1,177.0,195.57142857142856,175.28571428571428,-0.034555712270803896,0.019526381387619415,-0.2563025210084033,10.245160527556513,0.00630849459170868,10.200152902434711,10.223912359540455,-0.26180460025716,0.0006971988862720657,81000,179000,-0.88,-0.57,77714.28571428571,163857.14285714287,0.0,6.0,15.0,21.0,24.714285714285715,23.642857142857142
2020-11-13,28385,0.026726336811162446,107268.161,161433.272,99833.734,197543.346,494920.426,1,239.0,198.42857142857144,182.42857142857144,0.014609203798392922,0.04074979625101882,0.3502824858757063,10.253616115604826,0.0084555880483137,10.206887582119816,10.231079806646388,0.34034957554326306,0.0007010473930015859,94000,202000,-0.85,-0.5,78285.71428571429,164714.2857142857,0.0,10.0,20.0,30.0,25.571428571428573,23.928571428571427
2020-11-14,28727,0.02704835221329095,107268.161,161433.272,99833.734,197543.346,494920.426,1,342.0,222.57142857142856,195.28571428571428,0.12167026637868995,0.07047768206734539,0.4309623430962344,10.265592726054727,0.01197661044990106,10.214031166124775,10.239045639448051,0.4164136641317995,0.0007785916005158544,80000,137000,-0.66,-0.34,77285.71428571429,165000.0,0.0,10.0,23.0,33.0,26.857142857142858,24.5
2020-11-15,28989,0.027295042375155475,107268.161,161433.272,99833.734,197543.346,494920.426,1,262.0,235.28571428571428,205.35714285714286,0.05712451861360712,0.0515727871250915,-0.23391812865497075,10.274671726667417,0.00907900061269018,10.221491514603304,10.247401706044547,-0.24193905690861117,0.0008160981883216234,38000,99000,-0.76,-0.35,73285.71428571429,165428.57142857142,0.0,13.0,11.0,24.0,27.142857142857142,24.142857142857142
2020-11-16,29205,0.027498420523868212,107268.161,161433.272,99833.734,197543.346,494920.426,1,216.0,237.0,209.14285714285717,0.007285974499089187,0.018434782608695688,-0.17557251908396942,10.282095206474409,0.007423479806991651,10.22903765000639,10.255756362186997,-0.18234614979368147,0.0008152950749966692,84000,178000,-0.87,-0.58,73142.85714285714,166714.2857142857,1.0,5.0,14.0,20.0,25.571428571428573,23.857142857142858
2020-11-17,29571,0.02784303349807591,107268.161,161433.272,99833.734,197543.346,494920.426,1,366.0,262.85714285714283,226.64285714285717,0.1091018685955394,0.08367486338797825,0.6944444444444444,10.294549430333548,0.01245422385913919,10.23714521440958,10.26493396652232,0.6776800345586498,0.000894873475072,83000,178000,-0.88,-0.59,72428.57142857143,167714.2857142857,0.0,4.0,18.0,22.0,25.285714285714285,24.214285714285715
2020-11-18,29833,0.02808972365994044,107268.161,161433.272,99833.734,197543.346,494920.426,1,262.0,266.2857142857143,234.42857142857144,0.013043478260869712,0.03435234793570752,-0.2841530054644809,10.30337044234806,0.008821012014511354,10.245470053809855,10.274150882148499,-0.2917252721422463,0.000897903060676164,84000,174000,-0.88,-0.59,72000.0,170000.0,0.0,9.0,13.0,22.0,24.571428571428573,24.714285714285715
2020-11-19,30298,0.028527551618974807,107268.161,161433.272,99833.734,197543.346,494920.426,1,465.0,307.42857142857144,251.5,0.15450643776824036,0.07282145033516163,0.7748091603053435,10.318836982718269,0.015466540370209003,10.254294224784617,10.28467609002875,0.7533748219325811,0.0010244357904591883,85000,185000,-0.88,-0.56,70857.14285714286,174285.7142857143,0.0,7.0,15.0,22.0,24.714285714285715,24.714285714285715
2020-11-20,30580,0.028793073090905324,107268.161,161433.272,99833.734,197543.346,494920.426,1,282.0,313.57142857142856,256.0,0.01998141263940512,0.017892644135188762,-0.3935483870967742,10.328101479483053,0.009264496764783914,10.263198331471743,10.295316856297067,-0.40099747305940536,0.0010346233731788335,87000,204000,-0.86,-0.49,61714.28571428572,159857.14285714287,1.0,7.0,19.0,27.0,24.285714285714285,24.928571428571427
2020-11-21,30882,0.029077425872901838,107268.161,161433.272,99833.734,197543.346,494920.426,1,302.0,307.85714285714283,265.2142857142857,-0.018223234624145768,0.0359933035714286,0.07092198581560294,10.33792876888081,0.0098272893977569,10.272348108074437,10.305650576700796,0.060747242647033683,0.0010037301957741551,52000,140000,-0.78,-0.3,57000.0,155571.42857142858,0.0,8.0,14.0,22.0,22.714285714285715,24.785714285714285
2020-11-22,31176,0.029354246130871963,107268.161,161433.272,99833.734,197543.346,494920.426,1,294.0,312.42857142857144,273.85714285714283,0.014849187935034982,0.032588203608941324,-0.026490066225165587,10.347403847018546,0.009475078137736404,10.281721292826337,10.316040879608098,-0.035840122923508244,0.0010082141665848088,37000,108000,-0.79,-0.3,57000.0,155571.42857142858,1.0,6.0,8.0,15.0,21.428571428571427,24.285714285714285
2020-11-23,31389,0.0295547995830748,107268.161,161433.272,99833.734,197543.346,494920.426,1,213.0,312.0,274.5,-0.001371742112482921,0.002347417840375732,-0.2755102040816326,10.354212792049157,0.0068089450306114685,10.291049877010042,10.326343391833062,-0.2813837594126558,0.000998688580745144,79000,185000,-0.87,-0.55,57000.0,155571.42857142858,0.0,5.0,16.0,21.0,21.571428571428573,23.571428571428573
2020-11-24,31622,0.029774184345343624,107268.161,161433.272,99833.734,197543.346,494920.426,1,233.0,293.0,277.92857142857144,-0.0608974358974359,0.012490241998438734,0.0938967136150235,10.36160835987009,0.007395567820932314,10.300428602716028,10.33592323890971,0.08615472553876158,0.0009277095205091346,80000,194000,-0.87,-0.52,55285.71428571428,152857.14285714287,0.0,7.0,18.0,25.0,22.0,23.642857142857142
2020-11-25,32005,0.03013480393310742,107268.161,161433.272,99833.734,197543.346,494920.426,1,383.0,310.2857142857143,288.2857142857143,0.058995611896635713,0.03726548445129785,0.6437768240343347,10.373647419576104,0.012039059706014044,10.310056844616836,10.345962807085145,0.6278749647780735,0.0009713276640483937,76000,204000,-0.84,-0.36,55285.71428571428,151142.85714285713,0.0,8.0,11.0,19.0,21.571428571428573,23.071428571428573
2020-11-26,32259,0.03037396157094555,107268.161,161433.272,99833.734,197543.346,494920.426,1,254.0,280.14285714285717,293.7857142857143,-0.09714548802946588,0.019078295341922624,-0.3368146214099217,10.381552353058636,0.007904933482532073,10.319799117866987,10.3549221457052,-0.34339278352584224,0.0008659743696273203,21000,84000,-0.77,-0.16,55714.28571428572,148571.42857142858,0.0,5.0,12.0,17.0,20.857142857142858,22.785714285714285
2020-11-27,32601,0.03069597697307405,107268.161,161433.272,99833.734,197543.346,494920.426,1,342.0,288.7142857142857,301.14285714285717,0.03059663437021931,0.025042548018478158,0.3464566929133859,10.392098241730961,0.010545888672325532,10.329690698304569,10.364064540312043,0.3340894892574757,0.0008829032684360971,54000,174000,-0.86,-0.49,64428.57142857143,164285.7142857143,1.0,12.0,18.0,31.0,21.428571428571427,22.857142857142858
2020-11-28,32790,0.030873932853197693,107268.161,161433.272,99833.734,197543.346,494920.426,1,189.0,272.57142857142856,290.2142857142857,-0.05591291439881252,-0.03629032258064524,-0.4473684210526315,10.397878869838694,0.0057806281077326105,10.339139708574852,10.372628840448883,-0.45185955519309573,0.0008263456970503125,52000,140000,-0.78,-0.3,68000.0,166142.85714285713,0.0,9.0,13.0,22.0,21.428571428571427,22.071428571428573
2020-11-29,33103,0.031168642855730507,107268.161,161433.272,99833.734,197543.346,494920.426,1,313.0,275.2857142857143,293.85714285714283,0.009958071278826086,0.012552301255229992,0.6560846560846559,10.407379191699189,0.009500321860494765,10.34861881321998,10.381196746831833,0.6434757060026759,0.00082601108308622,37000,108000,-0.79,-0.3,67285.71428571429,165000.0,0.0,6.0,8.0,14.0,21.285714285714285,21.357142857142858
2020-11-30,33400,0.03144828781021052,107268.161,161433.272,99833.734,197543.346,494920.426,1,297.0,287.2857142857143,299.64285714285717,0.04359107420861452,0.019688867282450232,-0.051118210862619806,10.416311178964792,0.00893198726560307,10.358205668397867,10.390067944962638,-0.05982266740403852,0.0008545448417123236,67000,166000,-0.89,-0.6,66857.14285714286,164000.0,0.0,8.0,18.0,26.0,22.0,21.785714285714285
